# 100-row sample of RT_IOT2022.csv (RT-IoT2022, UCI).
,id.orig_p,id.resp_p,proto,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,Attack_type
65,54795,1883,tcp,mqtt,31.821568,9,5,3,3,0.282827,0.157126,0.439953,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,230.073929,29792901.039124,31821568.012238,3977696.0015300005,10441237.569312,615.83519,1569379.091263,1873392.105103,468348.026276,737468.2917729998,230.073929,29792901.039124,31821568.012238,2447812.9240180003,8225048.468246001,3.268224,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2028666.973114,2028666.973114,2028666.973114,2028666.973114,0.0,29792901.039124,29792901.039124,29792901.039124,29792901.039124,0.0,64240,26847,502,MQTT_Publish
66,54603,1883,tcp,mqtt,32.010505,9,5,3,3,0.281158,0.156199,0.437356,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,441.789627,29699869.155884,32010505.199432,4001313.149929,10391615.245983,2113.1038670000007,1530694.961548,2035252.094269,508813.023567,691302.0245149999,339.031219,29699869.155884,32010505.199432,2462346.553802,8191187.6303699985,3.373892,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2310636.0435490003,2310636.0435490003,2310636.0435490003,2310636.0435490003,0.0,29699869.155884,29699869.155884,29699869.155884,29699869.155884,0.0,64240,26847,502,MQTT_Publish
67,60035,1883,tcp,mqtt,32.111014000000004,9,5,3,3,0.280278,0.15571,0.435987,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,542.879105,29835297.822952,32111013.889313,4013876.736164,10440253.980438,3908.872604,1475495.100021,2009732.961655,502433.24041400006,660295.63045,542.879105,29835297.822952,32111013.889313,2470077.991486,8228818.041666,3.238764,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2275716.06636,2275716.06636,2275716.06636,2275716.06636,0.0,29835297.822952,29835297.822952,29835297.822952,29835297.822952,0.0,64240,26847,502,MQTT_Publish
68,51887,1883,tcp,mqtt,31.936792,9,5,3,3,0.28180700000000003,0.156559,0.438366,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,230.073929,29876209.974289,31936791.89682,3992098.987103,10468626.033138,3346.920013,1560525.894165,1896252.87056,474063.21764,728378.837295,230.073929,29876209.974289,31936791.89682,2456676.299755,8247067.987112,3.256432,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2060581.922531,2060581.922531,2060581.922531,2060581.922531,0.0,29876209.974289,29876209.974289,29876209.974289,29876209.974289,0.0,64240,26847,502,MQTT_Publish
69,52041,1883,tcp,mqtt,31.943061,9,5,3,3,0.28175100000000003,0.156529,0.43828,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,252.008438,29872427.940369,31943060.874939,3992882.609367,10467979.521867,3968.000412,1619257.926941,1918992.042542,479748.010635,762701.63723,252.008438,29872427.940369,31943060.874939,2457158.528841,8246735.881821001,3.255793,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2070632.93457,2070632.93457,2070632.93457,2070632.93457,0.0,29872427.940369,29872427.940369,29872427.940369,29872427.940369,0.0,64240,26847,502,MQTT_Publish
70,53151,1883,tcp,mqtt,32.104615,9,5,3,3,0.280334,0.15574100000000002,0.436074,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,255.10788,29761011.838913,32104614.973068,4013076.871634,10410285.527427,4761.93428,1454239.13002,2049198.150635,512299.537659,642702.6829670001,255.10788,29761011.838913,32104614.973068,2469585.767159,8206538.960563,3.364002,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2343603.134155,2343603.134155,2343603.134155,2343603.134155,0.0,29761011.838913,29761011.838913,29761011.838913,29761011.838913,0.0,64240,26847,502,MQTT_Publish
71,53781,1883,tcp,mqtt,32.185541,9,5,3,3,0.279629,0.155349,0.434978,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,263.929367,29888066.053391,32185540.914536,4023192.614317,10458893.17005,2778.053284,1544373.035431,2047355.175018,511838.793755,698159.975975,263.929367,29888066.053391,32185540.914536,2475810.83958,8243779.9647619985,3.231265,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2297474.861145,2297474.861145,2297474.861145,2297474.861145,0.0,29888066.053391,29888066.053391,29888066.053391,29888066.053391,0.0,64240,26847,502,MQTT_Publish
72,59303,1883,tcp,mqtt,32.014301,9,5,3,3,0.281124,0.15618,0.437305,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,265.12146,29936398.983002003,32014301.06163,4001787.632704,10489622.451478,3556.013107,1593245.029449,1915514.945984,478878.736496,746533.598736,265.12146,29936398.983002003,32014301.06163,2462638.543202,8263865.983496001,3.248548,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2077902.078629,2077902.078629,2077902.078629,2077902.078629,0.0,29936398.983002003,29936398.983002003,29936398.983002003,29936398.983002003,0.0,64240,26847,502,MQTT_Publish
73,59607,1883,tcp,mqtt,32.007904,9,5,3,3,0.281181,0.156211,0.437392,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,421.04721100000006,29797966.957092,32007903.814316,4000987.976789,10430672.563157003,3708.839417,1469920.873642,1963894.844055,490973.71101400006,662480.81127,421.04721100000006,29797966.957092,32007903.814316,2462146.447255,8220118.6547960015,3.249197,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2209936.857224,2209936.857224,2209936.857224,2209936.857224,0.0,29797966.957092,29797966.957092,29797966.957092,29797966.957092,0.0,64240,26847,502,MQTT_Publish
74,42911,1883,tcp,mqtt,31.975681,9,5,3,3,0.281464,0.156369,0.437833,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,263.214111,29879198.074341,31975681.066513,3996960.133314,10468691.566605,3983.974457,1607717.990875,1931807.994843,482951.998711,753451.234779,263.214111,29879198.074341,31975681.066513,2459667.7743470003,8247765.047388,3.252472,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2096482.992172,2096482.992172,2096482.992172,2096482.992172,0.0,29879198.074341,29879198.074341,29879198.074341,29879198.074341,0.0,64240,26847,502,MQTT_Publish
75,37111,1883,tcp,mqtt,32.086663,9,5,3,3,0.28049,0.155828,0.436318,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,262.97569300000004,29796669.960022,32086663.007736,4010832.875967,10427104.659955,2501.964569,1543668.985367,2041969.060898,510492.265224,698431.258629,262.97569300000004,29796669.960022,32086663.007736,2468204.8467490003,8218704.182289,3.241222,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2289993.047714,2289993.047714,2289993.047714,2289993.047714,0.0,29796669.960022,29796669.960022,29796669.960022,29796669.960022,0.0,64240,26847,502,MQTT_Publish
76,41323,1883,tcp,mqtt,32.039418,9,5,3,3,0.280904,0.156058,0.436962,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,431.060791,29783124.923706,32039417.982101,4004927.247763,10423014.410493,3376.00708,1479485.988617,1997699.975967,499424.993992,664259.4133949999,431.060791,29783124.923706,32039417.982101,2464570.614008,8214940.598174,3.3708480000000005,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2256293.058395,2256293.058395,2256293.058395,2256293.058395,0.0,29783124.923706,29783124.923706,29783124.923706,29783124.923706,0.0,64240,26847,502,MQTT_Publish
77,48297,1883,tcp,mqtt,31.969656,9,5,3,3,0.281517,0.156398,0.437915,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,444.88906900000006,29758960.008621003,31969655.990601,3996206.998825,10416884.343876,3638.029099,1470814.943314,1966067.075729,491516.768932,662772.736927,444.88906900000006,29758960.008621003,31969655.990601,2459204.306969,8209314.368675998,3.253085,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2210695.981979,2210695.981979,2210695.981979,2210695.981979,0.0,29758960.008621003,29758960.008621003,29758960.008621003,29758960.008621003,0.0,64240,26847,502,MQTT_Publish
78,49345,1883,tcp,mqtt,31.941371000000004,9,5,3,3,0.281766,0.15653699999999998,0.438303,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,416.040421,29830935.001373,31941370.96405,3992671.370506,10450387.323996,7754.8027040000015,1590651.988983,1937778.949738,484444.737434,741413.063429,416.040421,29830935.001373,31941370.96405,2457028.535696,8233682.887611999,3.3811949999999995,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2110435.962677,2110435.962677,2110435.962677,2110435.962677,0.0,29830935.001373,29830935.001373,29830935.001373,29830935.001373,0.0,64240,26847,502,MQTT_Publish
79,54895,1883,tcp,mqtt,31.958635,9,5,3,3,0.281614,0.156452,0.438066,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,344.991684,29851133.108139,31958635.091782,3994829.3864730005,10458268.750961,4132.032394,1619629.859924,1946884.870529,486721.217632,758910.729008,344.991684,29851133.108139,31958635.091782,2458356.545522,8239786.688913002,3.379368,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2107501.983643,2107501.983643,2107501.983643,2107501.983643,0.0,29851133.108139,29851133.108139,29851133.108139,29851133.108139,0.0,64240,26847,502,MQTT_Publish
80,41839,1883,tcp,mqtt,31.909629,9,5,3,3,0.282047,0.156693,0.4387390000000001,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,285.148621,29865759.849548,31909628.868103,3988703.608513,10465646.17634,3983.020782,1552412.986755,1880007.982254,470001.995564,725433.4370520002,285.148621,29865759.849548,31909628.868103,2454586.836008,8244479.462723,3.384558,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2043869.018555,2043869.018555,2043869.018555,2043869.018555,0.0,29865759.849548,29865759.849548,29865759.849548,29865759.849548,0.0,64240,26847,502,MQTT_Publish
81,53367,1883,tcp,mqtt,31.989669,9,5,3,3,0.281341,0.1563,0.437641,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,265.12146,29714992.046356,31989669.084549,3998708.635569,10398340.106092,1601.934433,1502560.853958,2017776.966095,504444.241524,676199.054024,265.12146,29714992.046356,31989669.084549,2460743.775735,8195901.160228998,3.37609,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2274677.038193,2274677.038193,2274677.038193,2274677.038193,0.0,29714992.046356,29714992.046356,29714992.046356,29714992.046356,0.0,64240,26847,502,MQTT_Publish
82,60057,1883,tcp,mqtt,31.945694,9,5,3,3,0.28172800000000003,0.15651600000000002,0.438244,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,409.126282,29914595.842361,31945693.969727,3993211.7462160005,10484226.09757,3799.915314,1579595.088959,1882923.126221,470730.781555,742439.693299,409.126282,29914595.842361,31945693.969727,2457361.074594,8258806.958655002,3.3807370000000003,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2031098.127365,2031098.127365,2031098.127365,2031098.127365,0.0,29914595.842361,29914595.842361,29914595.842361,29914595.842361,0.0,64240,26847,502,MQTT_Publish
83,51135,1883,tcp,mqtt,31.914567,9,5,3,3,0.282003,0.156668,0.438671,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,236.034393,29850471.973419,31914566.993713,3989320.874214,10459699.302023,3929.138184,1589624.881744,1917240.858078,479310.21452,743959.871192,236.034393,29850471.973419,31914566.993713,2454966.6918240003,8240078.245703,3.384035,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2064095.020294,2064095.020294,2064095.020294,2064095.020294,0.0,29850471.973419,29850471.973419,29850471.973419,29850471.973419,0.0,64240,26847,502,MQTT_Publish
84,49325,1883,tcp,mqtt,31.869904,9,5,3,3,0.282398,0.156888,0.439286,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,247.001648,29873440.980911,31869904.041290004,3983738.005161,10471716.983269,3958.940506,1574943.065643,1858073.949814,464518.487453,743044.6075619998,247.001648,29873440.980911,31869904.041290004,2451531.080099,8248367.534353,3.388777,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,1996463.060379,1996463.060379,1996463.060379,1996463.060379,0.0,29873440.980911,29873440.980911,29873440.980911,29873440.980911,0.0,64240,26847,502,MQTT_Publish
85,52165,1883,tcp,mqtt,32.168209000000004,9,5,3,3,0.279779,0.155433,0.435212,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,383.853912,29879046.916962,32168208.837509006,4021026.104689,10456212.778499,2498.865128,1542071.10405,2041429.99649,510357.499123,697511.36658,383.853912,29879046.916962,32168208.837509006,2474477.602885,8241520.55047,3.357352,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2289161.920547,2289161.920547,2289161.920547,2289161.920547,0.0,29879046.916962,29879046.916962,29879046.916962,29879046.916962,0.0,64240,26847,502,MQTT_Publish
86,49611,1883,tcp,mqtt,32.023608,9,5,3,3,0.281043,0.156135,0.437177,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,396.966934,29942702.770233,32023607.969284,4002950.996161,10492177.577356,3453.969955,1615365.982056,1927468.061447,481867.015362,759006.8791100002,396.966934,29942702.770233,32023607.969284,2463354.459176,8265902.978289,3.3725120000000004,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2080905.199051,2080905.199051,2080905.199051,2080905.199051,0.0,29942702.770233,29942702.770233,29942702.770233,29942702.770233,0.0,64240,26847,502,MQTT_Publish
87,57661,1883,tcp,mqtt,31.928478,9,5,3,3,0.28188,0.1566,0.43848,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,257.015228,29873227.119446,31928478.002548,3991059.750319,10467824.078889,913.858414,1557810.783386,1890051.841736,472512.960434,727689.091554,257.015228,29873227.119446,31928478.002548,2456036.769427,8246393.654353,3.38256,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2055250.883102,2055250.883102,2055250.883102,2055250.883102,0.0,29873227.119446,29873227.119446,29873227.119446,29873227.119446,0.0,64240,26847,502,MQTT_Publish
88,38211,1883,tcp,mqtt,32.050242,9,5,3,3,0.28080900000000003,0.156005,0.436814,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,74.0,8.222222,12.852799,0.0,21.0,30.0,6.0,8.689074,0.0,33.0,104.0,7.428571000000002,11.229866,233.888626,29787023.067474,32050242.185593,4006280.273199,10424650.472472,2122.8790280000007,1513566.970825,2011708.021164,502927.005291,683658.362273,233.888626,29787023.067474,32050242.185593,2465403.245046,8216318.694988999,3.244905,3.0,1.666667,24.666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2263219.118118,2263219.118118,2263219.118118,2263219.118118,0.0,29787023.067474,29787023.067474,29787023.067474,29787023.067474,0.0,64240,26847,502,MQTT_Publish
89,37703,1883,tcp,mqtt,31.9197,9,5,3,3,0.281958,0.156643,0.438601,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,236.98806800000003,29879178.04718,31919700.145721003,3989962.518215,10470754.226631,7250.070572,1556221.008301,1880290.031433,470072.507858,727599.189916,236.98806800000003,29879178.04718,31919700.145721003,2455361.549671,8248424.173609,3.38349,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2040522.098541,2040522.098541,2040522.098541,2040522.098541,0.0,29879178.04718,29879178.04718,29879178.04718,29879178.04718,0.0,64240,26847,502,MQTT_Publish
90,42623,1883,tcp,mqtt,32.064946,9,5,3,3,0.28068000000000004,0.155934,0.4366140000000001,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,463.962555,29789235.115051,32064946.174622,4008118.271828,10424693.646686,2349.853516,1513395.07103,2021898.031235,505474.507809,682263.1638430001,463.962555,29789235.115051,32064946.174622,2466534.321125,8216583.549819998,3.368164,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2275711.05957,2275711.05957,2275711.05957,2275711.05957,0.0,29789235.115051,29789235.115051,29789235.115051,29789235.115051,0.0,64240,26847,502,MQTT_Publish
91,52497,1883,tcp,mqtt,31.873346999999995,9,5,3,3,0.282368,0.156871,0.439238,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,277.042389,29753172.874451,31873347.043991,3984168.380499,10422716.66957,75.10185200000002,1612772.941589,1948915.00473,487228.751183,754528.475706,75.10185200000002,29753172.874451,31873347.043991,2451795.926461,8212138.349764999,3.388411,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2120174.16954,2120174.16954,2120174.16954,2120174.16954,0.0,29753172.874451,29753172.874451,29753172.874451,29753172.874451,0.0,64240,26847,502,MQTT_Publish
92,42941,1883,tcp,mqtt,31.883792,9,5,3,3,0.282275,0.156819,0.439095,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,231.027603,29785449.981689,31883792.161942,3985474.020243,10435402.156414,4004.955292,1612627.029419,1942604.064941,485651.0162350001,755072.936442,231.027603,29785449.981689,31883792.161942,2452599.397072,8221676.154608,3.3873010000000003,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2098342.180252,2098342.180252,2098342.180252,2098342.180252,0.0,29785449.981689,29785449.981689,29785449.981689,29785449.981689,0.0,64240,26847,502,MQTT_Publish
93,41893,1883,tcp,mqtt,32.210412,9,5,3,3,0.279413,0.155229,0.434642,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,259.876251,29912703.990936,32210412.025452007,4026301.503181,10467098.166446,2614.974976,1504009.962082,2045675.039291,511418.759823,673663.570524,259.876251,29912703.990936,32210412.025452007,2477724.001958,8250240.678087,3.352953,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2297708.034515,2297708.034515,2297708.034515,2297708.034515,0.0,29912703.990936,29912703.990936,29912703.990936,29912703.990936,0.0,64240,26847,502,MQTT_Publish
94,56413,1883,tcp,mqtt,31.99698,9,5,3,3,0.281277,0.15626500000000002,0.437541,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,253.915787,29696413.993835,31996979.951859,3999622.493982,10390033.141248,3662.109375,1486718.177795,2029792.070389,507448.017597,664784.5865430001,253.915787,29696413.993835,31996979.951859,2461306.150143,8189867.52628,3.375319,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2300565.958023,2300565.958023,2300565.958023,2300565.958023,0.0,29696413.993835,29696413.993835,29696413.993835,29696413.993835,0.0,64240,26847,502,MQTT_Publish
95,35897,1883,tcp,mqtt,31.968343,9,5,3,3,0.281529,0.156405,0.437933,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,252.962112,29852793.931961,31968343.019485,3996042.877436,10458715.283632,4144.191742,1630059.0038299996,1952376.127243,488094.031811,764805.745802,252.962112,29852793.931961,31968343.019485,2459103.309191,8240266.252957,3.378342,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2115549.087524,2115549.087524,2115549.087524,2115549.087524,0.0,29852793.931961,29852793.931961,29852793.931961,29852793.931961,0.0,64240,26847,502,MQTT_Publish
96,46003,1883,tcp,mqtt,32.050057,9,5,3,3,0.28081100000000003,0.156006,0.436817,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,256.061554,29669632.911682,32050056.934357,4006257.116795,10377109.00065,2351.045609,1528820.991516,2063161.13472,515790.28368,686694.530493,256.061554,29669632.911682,32050056.934357,2465388.994951,8181022.272869,3.369729,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2380424.022675,2380424.022675,2380424.022675,2380424.022675,0.0,29669632.911682,29669632.911682,29669632.911682,29669632.911682,0.0,64240,26847,502,MQTT_Publish
97,46167,1883,tcp,mqtt,32.075269,9,5,3,3,0.28059,0.155883,0.436473,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,257.96890299999995,29780660.152435,32075268.983841,4009408.6229800005,10421150.584746,7334.947586,1547247.171402,2046276.092529,511569.023132,699550.546104,257.96890299999995,29780660.152435,32075268.983841,2467328.383372,8214121.134078999,3.36708,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2294608.831406,2294608.831406,2294608.831406,2294608.831406,0.0,29780660.152435,29780660.152435,29780660.152435,29780660.152435,0.0,64240,26847,502,MQTT_Publish
98,51645,1883,tcp,mqtt,31.986301,9,5,3,3,0.28137,0.156317,0.437687,0.555556,296,32,40,168,32,40,0,2,1,3,3,13,0,0,0,0,0.0,33.0,76.0,8.444444,13.115935999999998,0.0,23.0,32.0,6.4,9.555103,0.0,33.0,108.0,7.714286,11.618477,238.180161,29889162.063599,31986300.945282,3998287.61816,10472432.967238,3957.986832,1636410.951614,1944864.988327,486216.247082,769976.308937,238.180161,29889162.063599,31986300.945282,2460484.688099,8250659.222783,3.376445,3.0,1.666667,25.333333,10.666667,0.0,0.0,0.0,0.0,0.0,0.0,2097138.881683,2097138.881683,2097138.881683,2097138.881683,0.0,29889162.063599,29889162.063599,29889162.063599,29889162.063599,0.0,64240,26847,502,MQTT_Publish
